"NE.Africa.lower2.5","NE.Africa.lower10","NE.Africa.median","NE.Africa.upper90","NE.Africa.upper97.5","NW.Africa.lower2.5","NW.Africa.lower10","NW.Africa.median","NW.Africa.upper90","NW.Africa.upper97.5","Other.Africa.lower2.5","Other.Africa.lower10","Other.Africa.median","Other.Africa.upper90","Other.Africa.upper97.5","S.Africa.lower2.5","S.Africa.lower10","S.Africa.median","S.Africa.upper90","S.Africa.upper97.5","China.and.Taiwan.lower2.5","China.and.Taiwan.lower10","China.and.Taiwan.median","China.and.Taiwan.upper90","China.and.Taiwan.upper97.5","India.lower2.5","India.lower10","India.median","India.upper90","India.upper97.5","Japan.lower2.5","Japan.lower10","Japan.median","Japan.upper90","Japan.upper97.5","Korea.lower2.5","Korea.lower10","Korea.median","Korea.upper90","Korea.upper97.5","Middle.East.lower2.5","Middle.East.lower10","Middle.East.median","Middle.East.upper90","Middle.East.upper97.5","N.Asia.lower2.5","N.Asia.lower10","N.Asia.median","N.Asia.upper90","N.Asia.upper97.5","Other.Asia.lower2.5","Other.Asia.lower10","Other.Asia.median","Other.Asia.upper90","Other.Asia.upper97.5","SE.Asia.lower2.5","SE.Asia.lower10","SE.Asia.median","SE.Asia.upper90","SE.Asia.upper97.5","British.Isles.lower2.5","British.Isles.lower10","British.Isles.median","British.Isles.upper90","British.Isles.upper97.5","Continental.Europe.lower2.5","Continental.Europe.lower10","Continental.Europe.median","Continental.Europe.upper90","Continental.Europe.upper97.5","E.Europe.lower2.5","E.Europe.lower10","E.Europe.median","E.Europe.upper90","E.Europe.upper97.5","N.Europe.lower2.5","N.Europe.lower10","N.Europe.median","N.Europe.upper90","N.Europe.upper97.5","Central.America.lower2.5","Central.America.lower10","Central.America.median","Central.America.upper90","Central.America.upper97.5","Mexico.lower2.5","Mexico.lower10","Mexico.median","Mexico.upper90","Mexico.upper97.5","Other.North.America.lower2.5","Other.North.America.lower10","Other.North.America.median","Other.North.America.upper90","Other.North.America.upper97.5","USA.and.Canada.lower2.5","USA.and.Canada.lower10","USA.and.Canada.median","USA.and.Canada.upper90","USA.and.Canada.upper97.5","Australia.lower2.5","Australia.lower10","Australia.median","Australia.upper90","Australia.upper97.5","New.Zealand.lower2.5","New.Zealand.lower10","New.Zealand.median","New.Zealand.upper90","New.Zealand.upper97.5","Brazil.lower2.5","Brazil.lower10","Brazil.median","Brazil.upper90","Brazil.upper97.5","NW.South.America.lower2.5","NW.South.America.lower10","NW.South.America.median","NW.South.America.upper90","NW.South.America.upper97.5","S.South.America.lower2.5","S.South.America.lower10","S.South.America.median","S.South.America.upper90","S.South.America.upper97.5","Global.lower2.5","Global.lower10","Global.median","Global.upper90","Global.upper97.5","year"
133406729.838958,135753081.332037,139436560.29001,143864210.697589,146328110.606856,100809742.309451,102348318.459907,105148236.62583,108235760.922495,109901612.334197,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1393874320.1223,1408077314.57231,1437931855.38032,1461568595.34842,1472483448.22788,1512608693.73125,1531626348.40467,1563822376.6304,1596027033.76566,1613374048.14537,114191376.095498,115441515.771352,117677324.81138,120065622.313691,121538963.920231,48125731.3608301,48992930.7359196,50634619.8282051,52392563.7618788,53577701.6959569,324448950.065518,330997813.376732,345652011.203958,362413240.824834,371698564.833161,258807934.763221,261104082.029922,265940006.704754,270723993.843323,273658665.282503,515505865.218346,522924644.540482,537942807.413283,552739351.924351,562090375.938803,716679364.933887,722156144.874997,733132345.452736,744292902.354341,749040857.625565,75812000.685786,77046180.2484585,79078287.8942353,81082320.5073901,82221184.6637804,528975326.474535,533360599.098558,541358869.971033,550004145.873052,556572668.848226,26767344.0745629,29178759.1516297,38547211.7793931,44897449.5467892,47080992.7319062,22098891.8034863,22400392.5575481,22924627.9781808,23456443.3364953,23775698.8148957,55859724.9782804,56519197.4692188,57765402.8478782,58929342.5714551,59863508.7564675,134084100.803398,135982259.129299,139404023.732942,143338111.476076,145304055.740909,37185234.6910244,37595837.0703045,38263734.2913952,38959404.2554087,39315371.6525456,391445426.802891,396056143.918846,404229025.830867,412881661.045101,417171470.713318,26451009.4786469,27335187.9038177,28769713.6991315,30121171.055819,31091666.1063912,4936804.34245626,5123906.19060237,5458575.33129192,5780883.65117956,6000516.54590507,211782784.849275,213603987.240353,217370031.301088,221319307.177182,222866348.274659,151787848.883409,153522829.927385,157182301.815738,160914973.63743,162846873.39275,76536530.9766155,77170809.2321265,78355181.5089379,79681839.7108086,80334660.1607845,8235427917.36016,8273038039.05128,8337582777.9392,8400491736.54196,8429061756.25936,2033
134564364.219047,137132472.943311,141261736.729876,146169139.782779,149088733.884335,101109244.848343,102838003.521045,105920579.381783,109331757.848581,111105601.398971,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1385125181.07016,1402056849.48375,1435352631.09905,1461654412.87114,1473998050.97695,1517942996.27693,1539572005.87804,1574289273.34641,1610517247.52869,1628764952.1789,113075977.694279,114501658.72376,116933343.702302,119628960.802344,121312088.437605,47631599.7053026,48639161.0550741,50418335.5207105,52400390.2767989,53679097.0095538,327908914.733003,335493946.123819,351520749.164966,370879462.321548,380480078.129498,258873237.333114,261566979.558231,266762334.126975,271902658.035959,275565235.710105,519248420.793347,527582916.414178,544566808.504687,561533250.472159,572929741.594022,718525882.049688,724808283.456977,736964009.20982,749075402.500685,754882870.450891,75878502.0430335,77195047.1657455,79538457.4129434,81828175.2560323,83097291.6024634,527938315.813759,532540839.219294,541498688.311057,551430603.408036,558366347.844726,26003965.2207885,28627669.3829783,38354049.1272491,44677578.3820677,47020819.5724904,22076708.5580725,22431687.7440998,23018798.5233007,23613625.5939063,24011598.0410782,56184756.7813731,56966149.0880989,58349839.4990645,59640174.0177599,60671221.4673471,134327838.743241,136417865.851414,140194532.570191,144547579.938781,146815466.819318,37172194.8942313,37610160.0133333,38361997.8244311,39114475.3635128,39506759.0001158,391802168.322181,396787183.605707,406085506.395599,415432281.407075,420858346.287117,26240817.9086215,27391484.2553975,28978839.9216778,30512518.5235981,31560674.2382276,4901957.07992622,5116589.60422585,5479051.35144491,5837732.68533383,6066576.97319794,211289198.073105,213593025.913119,217741584.202911,222131751.877889,223824622.186994,152082306.305878,154229576.979405,158236350.805972,162411467.187084,164803463.036832,76533633.0370234,77278877.4087895,78589327.0398593,80062346.2005555,80789117.9586933,8259536786.39589,8298917058.57815,8370508967.27776,8440534765.57031,8472295612.46421,2034
135709627.97918,138557852.342728,143065794.144909,148426378.900127,151913476.660052,101515876.561373,103351416.085296,106634226.498397,110309515.709457,112474614.441347,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1377404906.91728,1395206797.51907,1432876495.23868,1461273873.27485,1474843132.5491,1523850010.19005,1546557738.15891,1585013005.1146,1625094452.17086,1644093931.81335,111907996.659759,113484741.700244,116216489.556963,119143124.87917,121056480.761198,47117311.701932,48287975.6393553,50220724.8613148,52451863.3488045,53785148.1476006,331013444.575373,340007753.474277,357417603.446489,378923891.37273,389678872.764065,258714727.482886,261794654.885538,267514554.347271,273203473.95766,277226649.618909,522640977.690609,532327675.484354,551199952.885193,569774812.444166,582999163.870384,720071285.123157,727030518.228739,740395943.435006,753864332.882307,760576241.110551,75887393.4397782,77285508.5041422,79971000.4576135,82530151.1878182,84039994.0741043,526847028.051205,531967437.854121,541688394.069251,552449577.788067,559827785.225079,25319783.9342766,28094007.2920634,38071530.3209098,44764111.0061421,47044537.6500828,22062268.1003723,22455685.7484331,23110096.4588579,23764212.3208683,24208811.452485,56549354.3369969,57384663.0071942,58914671.3696489,60341659.0034472,61489795.0409093,134697725.34593,136733884.558762,140995160.812329,145648696.789205,148281341.845657,37176315.6782242,37611751.0159454,38457186.6029574,39279114.9757156,39681401.5611729,391959049.731824,397281678.506354,407956393.798007,418448101.288634,424746068.916361,26003802.5800466,27402948.2537439,29168998.2593322,30856192.170113,32043791.4980011,4880837.81329161,5110815.91858826,5501837.31242325,5885502.56230038,6125548.65359148,210808203.820172,213420208.166977,218070704.531243,222863379.15013,224856094.659637,152360902.196264,154848826.568671,159290799.71987,163986049.585409,166584107.263447,76563468.2739725,77388662.2972401,78828543.534495,80485406.0693967,81252578.1281387,8280167172.54424,8324692032.58335,8402068880.63167,8480523462.03649,8515283806.46975,2035
136839913.45352,139866297.032523,144891131.848861,150771406.058516,154709234.513347,101916226.621765,103725529.531702,107335061.743407,111367882.56978,113620273.056761,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1370225718.99333,1389080335.61809,1430034744.24556,1460608515.32986,1475032219.10616,1527157116.9879,1552905435.14259,1595420396.61848,1639957618.66134,1659139784.3872,110796941.496314,112477820.912325,115442078.294798,118749892.758824,120835446.105979,46565510.9712932,47861538.3660638,49998219.0677624,52502980.8092522,54048542.355429,334282288.970076,344342267.712326,363327585.539435,387348499.653948,401158715.438181,258867070.665843,261940952.075642,268360222.997746,274454634.307328,279072526.716797,525765181.888051,536995012.093869,557671065.76185,578211400.621506,593642934.499578,721687554.040453,729504960.037592,743729800.880656,758623220.295253,766384227.410157,75856816.562557,77382550.1021725,80412895.5254382,83255764.7318886,85086507.3715539,525753557.46071,531011203.488416,541607866.042049,553677787.566173,561413890.518036,24667110.9069746,27417413.8007914,37839906.8879672,44621704.7029463,46834922.8788841,22040427.0309935,22480585.0012675,23202297.7773167,23926557.9669455,24396952.4842428,56912239.2906116,57794205.1863751,59459011.0040319,61064721.162548,62257321.4933999,134858757.067297,137063247.185145,141728139.160813,146789117.81722,149706338.723705,37111895.3095547,37609163.2266277,38535379.8399772,39448172.1022834,39857742.5658153,392100049.604846,397848509.843184,409877336.366944,421528107.956451,428344150.204711,26112765.8228694,27410208.0438741,29356131.3714004,31220569.6014022,32521296.995253,4850555.78347814,5094054.37248087,5520068.66501215,5938988.01259201,6194976.4243529,210305964.505648,213127401.591157,218264111.534491,223566861.092524,225916623.345016,152706608.064809,155480603.569234,160262272.768409,165538209.35763,168338515.176135,76485257.9674277,77480258.8803051,79051766.2136406,80855345.8850396,81787073.2048258,8298090724.48066,8348371602.2275,8432396989.35304,8517223480.77949,8558164757.84772,2036
138107248.222799,141153819.291354,146682153.149284,153083465.635135,157601709.889591,102349900.181167,104133704.980765,107989843.736175,112381796.064925,114855769.127783,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1362090512.40265,1382868807.30999,1426912220.80609,1459612128.91642,1475653243.51454,1533001801.91132,1558876235.01836,1605906990.89118,1652460539.24111,1675053145.79453,109693551.131847,111485429.547532,114781832.917251,118341962.378413,120712218.471725,46013305.0515894,47469136.9373556,49741370.7502527,52514776.7487326,54041879.9193469,337572547.601201,348213819.932989,369281880.856589,395716390.101089,412145647.491846,258463103.22751,262251016.004739,269227605.736688,276016247.404127,280869353.32416,529415919.082877,541612026.322603,564202203.188128,586448720.891836,604300851.085318,723260548.058274,731625086.545032,747002879.66371,763639679.342297,772232398.971932,75770372.5818899,77537105.327241,80826879.7350124,84138677.7810075,86033898.5802153,524776285.740386,530283039.505053,541409412.344205,554521984.867406,563503447.481152,24070640.8898405,26920103.5815275,37544140.2064788,44513576.2870675,47072648.6580089,22073973.9438614,22499765.7107342,23277954.584777,24073222.3690533,24616946.2919504,57221725.863004,58190020.3467395,59976593.4311812,61750534.5586272,62964101.87277,134969577.125038,137255667.427844,142404898.996597,147938066.394712,151299285.829307,37101209.5650406,37607248.4636522,38605150.2110038,39600551.288897,40067037.7200747,391888533.192504,398612760.587834,411774784.505582,424556260.738358,432390452.377585,26080376.2836405,27364780.8109557,29568733.4156739,31554983.5376813,32948034.1309026,4837923.65808009,5092694.67751074,5539393.35744979,5974279.71106509,6284765.65315858,209853382.731648,212884475.89603,218477108.839243,224237174.975027,226873428.482587,153009269.938601,155930861.058017,161158908.345995,166970448.314669,170199265.622199,76493707.2141044,77553423.2144776,79284943.7642761,81189546.8526586,82197377.2013938,8316802515.38586,8371094846.31637,8462699387.88127,8555439280.96826,8597767888.43929,2037
139163643.305234,142642213.542099,148545911.862782,155217998.556167,160368332.775767,102631245.58098,104611670.771593,108716332.701093,113427889.670355,116145539.130507,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1353725567.01662,1377022300.39677,1423596602.45408,1458318597.65376,1476211594.8459,1534739507.41266,1564544874.29739,1615108947.72165,1665573720.66329,1691200944.63525,108556096.716879,110478726.694892,114053334.179326,117886237.660316,120448999.726598,45515594.9280591,47010791.8578638,49456146.5072615,52524114.7255247,54153480.0186559,340777717.261613,352988914.01029,375225124.534031,404222269.302577,423270093.549618,258570129.422953,262596718.232446,270031487.841383,277320075.099317,282550304.931399,531805494.229667,545231286.74601,570625538.545272,594787767.087095,613414204.75022,724735870.312906,733385447.10457,750075866.015328,768161797.495092,777796226.750336,75705917.5952212,77721452.1539029,81265594.6718304,84942657.4388966,87049067.2065658,523974533.939005,529463038.62486,541114559.251817,555470298.034449,565439850.048996,23531244.0464991,26269812.2588402,37321017.9296283,44356899.7125011,47274900.9031208,22032607.109319,22512212.3421978,23359366.8455298,24235552.4254311,24876528.0385231,57536478.6190191,58576606.4769659,60498631.3891939,62448007.1362083,63731562.7937038,134976367.291081,137512314.04604,143047566.058308,148906943.64201,152496402.71852,37030031.6110978,37587374.0256767,38668887.2890495,39738523.058951,40284282.8886871,392317118.835574,399302362.441243,413639948.04015,427646727.256646,435956142.207546,25838083.5942409,27331288.7639669,29774396.3191278,31962948.7916036,33397024.2167847,4812935.86931306,5072052.81498971,5564092.2622442,6034001.54706944,6357411.34529577,209250957.167111,212524482.682206,218540429.21109,224873602.293608,227917723.166044,153234406.311386,156418848.636476,162067715.853645,168395940.021754,171837065.23131,76531188.5492919,77569558.4933164,79505369.2145508,81528578.6525296,82624855.4407205,8333314891.94978,8391125669.57341,8491879735.74708,8593136720.04802,8637316221.83717,2038
140153500.180288,143992241.449215,150404161.500124,157517410.040643,163196278.534241,102930893.803485,104978170.900276,109410630.764748,114562379.838675,117355136.775329,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1345717525.62214,1370210195.75799,1420308052.01162,1457776862.45963,1476726517.28584,1539944964.008,1569521272.71453,1624375094.81496,1677813969.55947,1706810487.83592,107359159.379955,109404443.961349,113245550.881265,117459490.231272,120199964.499983,44958973.1917092,46532144.6872998,49200125.2336113,52385916.5191071,54275137.4690763,344210446.796661,356972654.707924,380353607.908836,413073521.249966,433637257.427703,258594216.262686,262846942.630589,270759516.974547,278744101.610482,284657098.032693,534506450.981894,549183716.370264,577032139.294798,602848497.847178,623140966.966181,725371792.924011,735053063.610913,753156332.978973,772633325.598403,782695901.332234,75764047.3958249,77905975.4987143,81691734.5613341,85724789.5252384,87941516.2380894,522773746.39161,528567163.128942,540981964.000593,556217944.582226,567331833.882962,23043828.0438692,25705471.9791761,37069736.2583027,44294794.612915,47370071.757827,22036345.844076,22530761.0496771,23431781.7921133,24399181.0797463,25039410.1117095,57811280.5027644,58932221.2433222,60986390.0628218,63093955.6391106,64561184.8272876,134950182.766341,137583798.577634,143640318.529381,149945706.03436,154071915.983591,36971600.4852718,37552438.7091127,38716191.7250797,39859241.3643965,40444738.8539798,392052953.745008,399451116.791142,415483566.482003,430651203.307319,439681042.842243,25749465.6453813,27293229.0301732,29974202.1326259,32247419.3982602,33968689.2770263,4794513.43312193,5058207.10027769,5590089.92473408,6083482.09221035,6429327.61129733,208643979.801792,212091327.875571,218569178.303439,225526668.608877,228906370.437447,153450656.034638,156939371.104574,162962134.889196,169863060.091611,173555644.392408,76454451.1364657,77605788.981786,79696609.8202903,81907089.677879,83075161.0854016,8348777005.24412,8410504985.33328,8520489702.62221,8628669956.34034,8676388179.97763,2039
141452791.014479,145476418.523914,152246724.729459,159992153.123879,166103579.007694,103229227.429244,105375435.882009,110056034.824695,115537329.943137,118560884.12673,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1337967526.11136,1362606074.87287,1416292497.65643,1455664040.98652,1476954425.51046,1545186694.09918,1574082418.96587,1632685510.67468,1689035836.00918,1721214144.45852,106281049.643442,108353672.612689,112510381.946396,116933198.614218,120025842.399004,44437762.710962,46036432.9079461,48905437.0697713,52275870.203606,54109661.5097767,347597833.187403,360656426.132372,386525618.726792,422081396.778723,444496850.57865,258936728.336253,263280854.94417,271595950.106281,280333444.719562,286223246.906153,537375623.672901,553656192.816267,583172121.231261,611013827.50985,631864645.863723,726712583.695679,736631516.986744,755862185.057782,777095615.363093,787588415.747891,75749509.8703513,77997146.999602,82061490.4698313,86462748.9247569,88837124.7490203,520704854.337905,527488426.281608,540776056.561134,557266925.971119,569219608.837893,22401314.1677165,25306657.3705326,36780978.0553433,44203037.0268647,47493279.9007943,22039801.646319,22531956.3731558,23507769.8375895,24563236.924677,25305985.8897942,58089619.6476412,59282403.4493516,61496948.9653566,63743711.8797236,65314750.5523699,134771037.055113,137655203.606198,144228702.396276,151036772.286989,155467871.97691,36880269.5324925,37525462.0003002,38763839.9561371,39953468.5910224,40602757.7512577,392693817.453133,399990528.121803,417297490.370672,433849125.486718,442964182.787619,25588644.5346627,27260526.0642867,30141852.4894395,32596123.523179,34425776.0760547,4763598.26916404,5042161.92195029,5603550.75541534,6145084.93421112,6507446.86457879,207981252.897313,211718443.241444,218560687.610173,226083709.914361,229601190.260425,153715433.850146,157299693.74658,163755750.566463,171329193.887296,175361763.77099,76288900.5783802,77591819.2422408,79899084.5945257,82261509.5475434,83490453.1694053,8364088483.69175,8431290761.31351,8545677991.2101,8661360909.3774,8713843919.17861,2040
142581263.235473,146734706.985254,154076334.818717,162390025.506506,168659632.366808,103498889.91838,105793424.0259,110775398.158991,116392410.614268,119894900.878476,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1328143120.02266,1355475357.56291,1412156554.30264,1454601567.61278,1476451891.62444,1548596555.59032,1577735840.26649,1640447140.82661,1701597714.41925,1737022962.7345,105241231.37975,107370022.311699,111839885.655253,116512628.451808,119810205.222772,43796174.8857259,45537620.7575058,48604064.7409414,52191203.0003927,54195802.9770312,351501437.379479,364875790.198976,392130024.760977,431111878.260192,455261305.205091,258841473.804994,263559246.165503,272352799.363822,281784322.321494,287893183.830193,541121124.659863,558054928.802664,589669824.640277,619908812.967495,640862207.288577,727197463.065002,738124455.114972,758617763.804201,780571400.431864,793514924.302024,75700679.8936258,78091947.7507813,82462534.4888335,87253701.4532974,89898389.4438844,519065096.765201,526348731.082286,540427428.423203,557731726.163686,572020553.451181,21775717.5044156,24899331.5565447,36664344.540701,44030635.0080115,47756320.7504889,21991850.229425,22557470.503665,23578272.9428857,24711237.3070585,25575528.6577996,58324772.4936461,59586607.0210529,61990655.2501797,64362757.1914497,66059429.0277914,134549487.334008,137777639.412195,144806780.64082,152089056.071569,156760514.45296,36796483.6383321,37482781.4176861,38802902.8574991,40077539.934646,40753796.3177415,392788983.802098,400411795.124452,419030829.277217,436549965.622493,445684469.005949,25447982.6109419,27175222.7322967,30299710.9989179,32989275.6213366,34770374.3624409,4748258.50756525,5028149.78671102,5615314.6958785,6189335.6317978,6580039.27196965,207292406.745105,211127605.249666,218432754.034715,226560474.9733,230488984.356355,153683333.992377,157583542.061577,164621910.506608,172483761.359025,177049415.701147,76213797.5407284,77612440.6487392,80046132.6608482,82607084.7004931,83961417.1007225,8375345724.86029,8448585066.9556,8570111886.76943,8695694447.44677,8749097315.19685,2041
143620713.862222,147902368.775249,155841678.402375,164778752.638357,171335651.092306,103627821.54615,106090241.686197,111383673.536216,117489225.23522,121099368.536531,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1318586809.1968,1347354872.10537,1407857842.51958,1452710111.59825,1475450339.02818,1551134347.68776,1581542421.77139,1647258094.85204,1712650679.30645,1751007876.78782,104222380.834184,106434744.855889,111110452.645234,116136991.19087,119711557.463707,43192663.8320205,45020579.6169162,48257750.6685875,52076477.9439601,54319887.6115456,354929410.524934,368979663.41367,397790050.737752,439639242.607548,465636958.613335,258762397.779372,263724114.110932,273199131.314111,283338085.379398,289356348.555588,544223831.584272,561929225.715902,595682936.251117,628204655.830763,650307520.629346,727357119.609491,739180868.607716,760936419.202751,784319795.819868,799264596.570288,75645212.8938661,78168361.4470935,82894797.5321521,88018751.9552894,90847447.0537073,517607163.618115,525166453.143995,540246608.186155,558689854.956273,572169051.685093,21141464.0651922,24541263.5698159,36404381.6797302,43985485.5062861,48467363.0070775,21944027.0788843,22566125.461306,23632937.8657094,24855828.2043231,25854927.0656148,58585695.7689702,59886592.5080527,62472189.6138142,65008364.2706106,66754507.7041991,134081298.934765,137758886.268574,145385808.289684,153017759.79866,158178261.284999,36696013.5557233,37420055.9029326,38818220.0663037,40181503.453885,40852056.3820001,392186683.809161,400599121.984323,420749831.884297,439517885.267747,448922331.57837,25354160.0427598,27285680.6163323,30497122.1567044,33309901.117425,35374563.0836016,4702700.15283173,5031373.67017267,5630010.02375512,6241311.95008283,6635970.55761599,206761126.806258,210501447.387425,218380258.717113,226819223.421582,231085264.386383,153551671.742776,157853927.125329,165385449.161348,173916606.719035,178580839.085282,76096530.1553575,77567373.6996002,80207577.2469424,82925062.4080047,84381606.9719878,8387463690.4509,8466011603.89529,8593226108.11161,8728937595.98887,8788829229.58927,2042
144465433.71059,149080356.823291,157605947.116983,167060230.461868,174277088.683441,103764843.961788,106489472.447449,112059886.555214,118420091.078028,122160404.306174,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1309098608.90492,1339778697.86856,1403437548.00749,1450693281.82562,1474057101.03712,1551441916.6134,1585600636.29457,1654380766.01426,1724884787.03331,1765997759.33676,103150330.131294,105388079.635982,110359553.383453,115737379.440974,119381273.309997,42660734.6287242,44535493.1853376,47861235.8436608,51854076.5788805,54418413.9594313,358814300.11007,371597091.154345,403544134.873206,448999345.979871,475628479.966479,258695675.511448,263813985.809651,274091151.103903,284790122.508329,291343766.562699,546752054.634333,565620112.507808,601371263.004569,636731119.151443,659694880.488119,727608129.237767,740190697.614108,762830097.469773,787981313.374109,804581486.368859,75501086.6222503,78315390.2491354,83250256.2385779,88825773.7401711,91952096.4733437,515964083.125492,523729023.453908,539677925.485188,559332931.099218,573841064.719119,20627823.6541448,24278906.1985954,36045585.4276656,44001371.3104865,48541048.2637151,21888651.1663537,22577390.7199399,23709734.60572,25015540.222548,26143139.5658459,58839136.598914,60173428.1950111,62898966.8763096,65648714.1933633,67427190.9428193,133652151.889447,137809560.363346,145966549.449797,154083367.444093,159226708.245435,36579953.0228692,37350510.2081654,38817396.651686,40262590.8071775,41011504.0973612,391409401.003162,400882245.257803,422244023.853005,442168511.694575,453091343.973297,25383811.2802468,27198231.447525,30675158.9981934,33670280.0787829,35830573.9005991,4670865.25802265,5020980.25159172,5649219.85931562,6293998.82571946,6753021.66362047,205892989.807133,210028603.939337,218150231.910234,227290985.832369,231553618.781677,153354747.040971,158108611.770487,166128426.104418,175192550.065341,180110807.464054,76050652.5873963,77472241.2528092,80328827.8865964,83243967.4581903,84794243.6064613,8396648846.41905,8483554092.57668,8617192375.31509,8757456418.28722,8820343448.83416,2043
145742567.63049,150192244.384898,159185754.873699,169409472.390844,176631780.856201,103845531.92469,106781181.380184,112759664.845522,119416442.964746,123158732.134319,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1299011038.51154,1332321067.71811,1399040177.72177,1448222886.73237,1471547948.40511,1551293585.01231,1588957944.97883,1660671697.8248,1735198105.91569,1777455974.48027,101923232.546543,104424900.548993,109654562.679431,115447875.506693,119122921.407986,42027064.493857,44097015.2317565,47526766.51899,51701396.6644054,54483363.4512455,361574000.447299,375517657.01546,409144958.796497,458469812.45549,487025654.880114,259082247.95411,264239387.085606,275081432.619542,286405934.786875,293234977.886024,549460507.750174,569629224.755519,607107318.760493,645077653.302569,669079422.676592,727127694.910883,740840519.889838,764922990.820961,791156902.25212,809797960.594089,75320475.1951174,78475399.0672785,83633099.0923135,89692258.1807969,93138960.780199,513464141.445678,522349656.346769,539196597.6723,559533993.748775,575622077.550143,20061964.3401075,23895509.9467391,35751486.4995457,44039053.1066424,49296436.0568782,21855858.8043225,22576097.9811758,23781069.8904076,25151481.0638024,26347677.9880004,59006861.5468075,60460836.0184477,63333085.5588433,66240770.2583626,68033745.7673114,133367043.883289,137830144.95034,146415908.89066,155166713.081853,160361246.707535,36453672.3077863,37304362.7397587,38806909.1472422,40337448.9737923,41169757.1697145,390700973.775881,401287300.365865,423481424.317517,444725819.44955,457010704.279693,25195781.8501482,27302367.7836045,30828142.2466352,34005048.7596332,36295868.247807,4567936.68051981,5004962.12468492,5662376.7727694,6352186.20904037,6856235.70964194,204966650.997064,209255238.392938,217962022.660566,227553814.159806,232044022.880506,153712075.488197,158319578.829981,166767643.528849,176448618.377128,181442703.606087,75840375.1114242,77389449.2398751,80453093.7440953,83534835.3272915,85234972.7639354,8402465404.37682,8496928960.86736,8639491976.60061,8787805891.16862,8851201011.20346,2044
146775562.491101,151226854.448126,160859793.18692,171902026.999776,179144636.568585,104084868.548254,107109748.867688,113336227.590577,120347903.166852,124199746.291032,790001692,790001692,790001692,790001692,790001692,442114118,442114118,442114118,442114118,442114118,1287218524.19591,1323697772.79356,1394425986.86374,1445055138.29551,1469996256.45139,1552003820.93255,1592766295.3773,1667562429.37711,1745019476.79355,1792062934.78345,100444369.114596,103390213.575436,108933889.881745,115018161.237077,118859489.852333,41488400.0235665,43552369.4835679,47201630.6701323,51594656.3496572,54554440.5190508,365174548.9732,379247471.427834,414531102.254518,468060477.709035,499510282.449434,259080924.939532,264787642.806541,275993789.729862,288065322.367944,295492380.984479,551051192.870262,573279090.676083,612605741.377595,653443683.251696,678291795.193868,726466915.965256,741233449.164872,766746350.467825,794332723.27817,814918683.145153,75202050.7077609,78510499.9611523,83980385.2755915,90530925.2266581,94299527.3347231,511176741.132568,521077224.719747,538843424.594594,559785928.800964,578509182.954713,19590512.1508496,23636855.7188372,35539312.2796761,43874129.2001595,49582209.2990883,21815410.6060852,22570020.6373365,23868323.5973863,25291869.3344934,26582002.1286709,59164656.286438,60712241.0402324,63740491.9671448,66779709.8370841,68700265.4670305,133144002.911384,137812061.604174,146786604.753794,156115781.382556,161442595.192446,36324142.7204495,37214032.7953349,38810620.9096434,40420079.9681838,41314445.8079212,390152643.949785,401030999.167702,424994086.397628,446930197.300548,460228538.059031,25032665.5860204,27301873.0334109,30976521.5052219,34317683.9591583,36849420.0806077,4546587.26321326,4970557.51325784,5674056.80747383,6417011.33496954,6936274.20191362,203937615.500542,208443068.054377,217804120.40578,227748489.2559,232342920.359278,153424491.486573,158612698.515367,167418087.055121,177184769.920559,182746812.053733,75577522.852136,77347132.1518677,80548610.9071026,83798296.6191756,85688120.3566525,8411910079.7762,8510818603.60701,8660083334.05248,8818471772.68953,8886646075.28547,2045
