"NE.Africa.lower2.5","NE.Africa.lower10","NE.Africa.median","NE.Africa.upper90","NE.Africa.upper97.5","NW.Africa.lower2.5","NW.Africa.lower10","NW.Africa.median","NW.Africa.upper90","NW.Africa.upper97.5","Other.Africa.lower2.5","Other.Africa.lower10","Other.Africa.median","Other.Africa.upper90","Other.Africa.upper97.5","S.Africa.lower2.5","S.Africa.lower10","S.Africa.median","S.Africa.upper90","S.Africa.upper97.5","China.and.Taiwan.lower2.5","China.and.Taiwan.lower10","China.and.Taiwan.median","China.and.Taiwan.upper90","China.and.Taiwan.upper97.5","India.lower2.5","India.lower10","India.median","India.upper90","India.upper97.5","Japan.lower2.5","Japan.lower10","Japan.median","Japan.upper90","Japan.upper97.5","Korea.lower2.5","Korea.lower10","Korea.median","Korea.upper90","Korea.upper97.5","Middle.East.lower2.5","Middle.East.lower10","Middle.East.median","Middle.East.upper90","Middle.East.upper97.5","N.Asia.lower2.5","N.Asia.lower10","N.Asia.median","N.Asia.upper90","N.Asia.upper97.5","Other.Asia.lower2.5","Other.Asia.lower10","Other.Asia.median","Other.Asia.upper90","Other.Asia.upper97.5","SE.Asia.lower2.5","SE.Asia.lower10","SE.Asia.median","SE.Asia.upper90","SE.Asia.upper97.5","British.Isles.lower2.5","British.Isles.lower10","British.Isles.median","British.Isles.upper90","British.Isles.upper97.5","Continental.Europe.lower2.5","Continental.Europe.lower10","Continental.Europe.median","Continental.Europe.upper90","Continental.Europe.upper97.5","E.Europe.lower2.5","E.Europe.lower10","E.Europe.median","E.Europe.upper90","E.Europe.upper97.5","N.Europe.lower2.5","N.Europe.lower10","N.Europe.median","N.Europe.upper90","N.Europe.upper97.5","Central.America.lower2.5","Central.America.lower10","Central.America.median","Central.America.upper90","Central.America.upper97.5","Mexico.lower2.5","Mexico.lower10","Mexico.median","Mexico.upper90","Mexico.upper97.5","Other.North.America.lower2.5","Other.North.America.lower10","Other.North.America.median","Other.North.America.upper90","Other.North.America.upper97.5","USA.and.Canada.lower2.5","USA.and.Canada.lower10","USA.and.Canada.median","USA.and.Canada.upper90","USA.and.Canada.upper97.5","Australia.lower2.5","Australia.lower10","Australia.median","Australia.upper90","Australia.upper97.5","New.Zealand.lower2.5","New.Zealand.lower10","New.Zealand.median","New.Zealand.upper90","New.Zealand.upper97.5","Brazil.lower2.5","Brazil.lower10","Brazil.median","Brazil.upper90","Brazil.upper97.5","NW.South.America.lower2.5","NW.South.America.lower10","NW.South.America.median","NW.South.America.upper90","NW.South.America.upper97.5","S.South.America.lower2.5","S.South.America.lower10","S.South.America.median","S.South.America.upper90","S.South.America.upper97.5","Global.lower2.5","Global.lower10","Global.median","Global.upper90","Global.upper97.5","year"
0.239790841492266,0.24958418277887,0.269507594758315,0.290601960716491,0.302234823288787,0.222738370636886,0.23128193636045,0.24810537918287,0.266011938425648,0.276404569262634,0.233635779831714,0.243291599184243,0.262398886868977,0.282525672703532,0.294210324977206,0.435222929740523,0.455854614657208,0.497223903626236,0.54015851773994,0.566331070562405,10.202010354009,10.5081972088162,11.0664792733862,11.6840452802835,12.0339343578662,2.39057636961683,2.46520457844926,2.60688965265839,2.75975802276013,2.84504755831664,0.883086598178083,0.913501524159141,0.97299998310139,1.03875810726126,1.07593199731507,0.497624025097496,0.514024860843703,0.547339746277961,0.583268290477566,0.604467953973961,1.83598034467395,1.91039127839241,2.06504576565691,2.23093925044817,2.32674916603493,1.92823400015706,2.01556744271734,2.18590192559028,2.3741808436338,2.47879557545005,0.316558273464068,0.326691218404411,0.345707640010965,0.365292626679356,0.376788533428639,1.58258839830872,1.62548788308488,1.71341306246747,1.80701084725649,1.85798117589921,0.317648038030277,0.326051369579349,0.342544136627291,0.359729247018685,0.368984757698674,2.69251754412122,2.76379632570855,2.90209641177926,3.04751322403773,3.13215894635844,0.0967839204191616,0.105920902688647,0.123405640717708,0.141547485773294,0.152269207329057,0.0942727269366203,0.0972684915345574,0.10253688120229,0.108321894480031,0.111356465761253,0.0541809403250137,0.055806829121664,0.0590105817897041,0.0623295420510119,0.0641315711561479,0.346360843087442,0.359003718953872,0.384231050127281,0.411090653940912,0.424741309357671,0.0517898043790424,0.0541894180247359,0.0586136794874785,0.0634476670682334,0.0661542982153565,4.82106790183225,4.9122298554554,5.08940089908902,5.27362784263803,5.37507551748992,0.332749593036251,0.340392925102612,0.355298173028321,0.37044323519829,0.37863574415815,0.0258406521300403,0.0268741743023686,0.0288186306786178,0.030886983599634,0.0320479158787581,0.370116210002171,0.386053960112819,0.415455192207989,0.446763438925207,0.464860462257674,0.225746867531685,0.235525110532936,0.25561665334768,0.276484383610835,0.287600742603116,0.246341051004344,0.256578721237492,0.275899424321937,0.297588176369767,0.308524379539955,31.875215404912,32.3299883947847,33.2055270719645,34.1212145929932,34.6260594059433,2023
0.233676914634399,0.248376887210004,0.276130187433732,0.307186743248175,0.324702311658229,0.216352857598543,0.227840584649435,0.251645658503277,0.277798340495594,0.292410114525793,0.224886775177342,0.238401311219593,0.264994337307337,0.293763660352637,0.310109203736199,0.40811689612612,0.437419328072484,0.493468580034968,0.556646955819498,0.593157751539992,9.99550172289158,10.4235608064188,11.2268440371495,12.1068470739699,12.6068437237596,2.39256324261076,2.49949513028371,2.6978892692458,2.9222378185278,3.04837889381826,0.848979843982301,0.888070044768331,0.971812058461,1.06414219365661,1.11669542917243,0.474685596823849,0.498153380470731,0.545541695154875,0.597593858648562,0.628775521432015,1.79750089700259,1.90525057000583,2.12405222031258,2.36332580198206,2.50375237698618,1.80567130154801,1.9281265382609,2.16755964978747,2.42975653408526,2.58490919051153,0.313148891729986,0.32767010878094,0.354592123748749,0.385281281666522,0.402525880457722,1.56812363845146,1.62986098936576,1.75388358606485,1.89044787995256,1.97262260837282,0.307812690752238,0.319050556879688,0.342172127145011,0.366975371630561,0.381912504453936,2.61554352255652,2.71344250725281,2.90900934827749,3.11696017267817,3.2301668514433,0.0809233650621543,0.0921665668449169,0.115502374406842,0.141721009896022,0.157168566764712,0.0912342534459988,0.0952109607594924,0.102772088180325,0.111152778068769,0.115747025708836,0.0529073052972448,0.0551201632988547,0.0597535258777432,0.0645266821413304,0.0671806283368145,0.333939072179816,0.352111093592259,0.387619530868289,0.425663971010635,0.448043500143395,0.0494053097196022,0.0523740353810176,0.0587615503014596,0.0656278887371824,0.0698539623906518,4.67111084310449,4.79929311832376,5.04632330505554,5.29891797299836,5.4473360049056,0.323996388163343,0.334619647288812,0.355545029283194,0.377385683813835,0.389153472407895,0.0247140852399172,0.0261203190714107,0.0288636480809063,0.0318992347015487,0.0336363600711029,0.355355211603688,0.376152667610982,0.416470867867181,0.462665479839604,0.491458555776931,0.214904190338618,0.228883568437261,0.257882935524439,0.288807981165687,0.304912688414254,0.234879626970364,0.248746580071252,0.27649125479616,0.306623727069541,0.323563927642423,31.6614941627368,32.3061775828858,33.5352409945322,34.8553980952524,35.5597210209371,2024
0.231228533151617,0.248237724224142,0.282560099814397,0.321795269823072,0.345064994058315,0.211367353354171,0.225517573588211,0.255253497434626,0.287808134130239,0.307543712885294,0.218317492216266,0.234011161647805,0.266651090657911,0.302629283657464,0.322919442347967,0.387931338051048,0.421173607480234,0.490401775235647,0.567169116459753,0.610427504720508,9.86746832681108,10.372044055833,11.3489434277244,12.4590757853213,13.0957334573601,2.40899517407192,2.53723767302943,2.78573125536664,3.07134587093198,3.23116920332652,0.822138427028589,0.869918901638681,0.970111615428625,1.08272660881935,1.14851367386019,0.458203651022505,0.486807747523046,0.543371515887369,0.607301647232389,0.64277934962973,1.77044237504094,1.90795323106741,2.18158312808989,2.48232418018887,2.66560543076705,1.71529062566307,1.8569269744761,2.14947295610354,2.47503767873528,2.66246422947921,0.313162678167996,0.330165490252009,0.36367646413338,0.40239601787952,0.425059782429409,1.56326269142261,1.6419674218063,1.79717735944615,1.96887130064733,2.06524502347722,0.299403843759595,0.31368742972668,0.341967967127403,0.372610273655061,0.38999502334155,2.55353759373399,2.67326946661068,2.90867246287339,3.16908568309864,3.31437807944868,0.0695043108292035,0.0825785601202815,0.110298308043106,0.142356127736645,0.160194775494643,0.0890602707175547,0.0935127769840341,0.102846244618533,0.113157076167242,0.11919215723414,0.0520362977031234,0.054819900973935,0.0603478391680283,0.066505647923547,0.0698629742238204,0.326680756890977,0.347581065341465,0.389837207034249,0.437820120795019,0.464529807949121,0.0475621627099772,0.0511419299411684,0.0588125664187655,0.0673278476265551,0.0728774168663587,4.55270471436991,4.70094093016475,5.00251786600711,5.31741318663737,5.49428268828288,0.317843145682613,0.330009554808419,0.356027410588454,0.382371033307903,0.396654753610252,0.0239618585275173,0.0256100870552253,0.0289113794195128,0.0326749307985666,0.0348096423944637,0.345129939751996,0.367514619447909,0.416949923402444,0.476515638991344,0.51229842149679,0.208030867538773,0.224964670620373,0.259363587961343,0.298068543786918,0.320301809488248,0.22696416419669,0.243485025301369,0.276372430438555,0.314028935687617,0.335875645621107,31.4804475386735,32.2995259413549,33.8318690216233,35.4789458295739,36.3610644635612,2025
0.228754033914397,0.248326605898843,0.289319229369198,0.335129577493066,0.36305829461398,0.208362000762191,0.224502744245906,0.258505130369733,0.296972077484673,0.319122529980521,0.212257961748103,0.23071862672349,0.268379385097595,0.309939027901243,0.334835207603144,0.370022403326345,0.40782274680201,0.486707338105111,0.576182736295877,0.626077631177203,9.78039597789433,10.33929784028,11.4881737009064,12.7441700302711,13.4710135579734,2.43228218630083,2.57365013757071,2.87817888244604,3.21915351202171,3.41257965995467,0.798314033287227,0.854587158752811,0.967444600898178,1.09773274550515,1.17508922022554,0.445192170491811,0.476419804458729,0.540416787098022,0.614388581072438,0.657887671312624,1.76490092815883,1.91445630744091,2.23183736280691,2.58602703680616,2.80688118046204,1.6357351494129,1.79442784110735,2.12743608586242,2.50208107431296,2.72082388216454,0.313574151711524,0.332347876739883,0.372796761369232,0.41933577712665,0.447481105333519,1.5614732123824,1.6535285495252,1.83536958287469,2.03754172594659,2.15180319584589,0.292965383155796,0.308734777771478,0.340902000103802,0.377136667240807,0.399165310072042,2.51004136156528,2.6384405775675,2.90298549814061,3.20068457530668,3.36839437600334,0.0604386683559485,0.0748383782546019,0.106081990780996,0.142988401695897,0.164442194404401,0.086870012776034,0.0921868380513553,0.102863978253368,0.114237000049213,0.121150562789182,0.0512781129157868,0.0545563605133019,0.0610700551246108,0.0682211080260468,0.0722153067778637,0.319921038159443,0.34317322649239,0.39252653773773,0.448561465115137,0.479986101814228,0.0460582716203596,0.0499720474557749,0.0587663364289554,0.0689790691647917,0.0752314598717092,4.4463981385835,4.61400366689945,4.95598715799266,5.31703254768957,5.52984284564014,0.311688387345167,0.326398698442388,0.356066871568886,0.387036472064752,0.403271246929565,0.0232771256173612,0.0251626585202545,0.0289757294719919,0.0333877826784439,0.0359881756188262,0.33427915264064,0.360566322392045,0.417804643171998,0.486242501614179,0.533647421731634,0.201680692485792,0.221215127221606,0.260575198579482,0.30540658947596,0.329780653752696,0.219422592365737,0.238331363860474,0.276828486893803,0.321000914025176,0.345353238772654,31.4035596405445,32.3050139890615,34.1135463054296,35.9692313266757,36.9563702652914,2026
0.227889101592254,0.248983432798019,0.295159687133267,0.348485848840768,0.380145116487353,0.206179643932004,0.224076056120529,0.261375938454646,0.305202849783662,0.330257965369373,0.208091308562433,0.228395719799428,0.269833737460804,0.317057857973414,0.343619096553573,0.356967489664235,0.397146096044739,0.482840334752586,0.582967888105202,0.647618519068267,9.67713524791231,10.3004465616232,11.59214363231,13.0117365044857,13.8429860695599,2.46078486254068,2.61719956155782,2.96918203072815,3.36078236787372,3.5895284368741,0.77579092494785,0.836742225019419,0.962621655620562,1.11051352458251,1.20071550906857,0.433541029896245,0.465542401057572,0.53701494597351,0.620754342308258,0.667762877656112,1.75412957092847,1.92645825012371,2.27744325185933,2.69094613763682,2.94394496074305,1.56418115891243,1.74409683699807,2.10171585652481,2.516477474674,2.77034035839678,0.312545326126923,0.335884200415561,0.381217357037832,0.435093978974491,0.468937341833216,1.55866674904683,1.66761097096787,1.87498993419056,2.10845470596895,2.24680124115558,0.286428872340329,0.303667274507933,0.339714815322825,0.379812791405747,0.404220653758061,2.45912503306173,2.5960761087163,2.90024798026015,3.22957091013145,3.41123880035699,0.0546420174285697,0.0693315204299707,0.102594910944811,0.143312303202632,0.168009805038187,0.0845822174056012,0.0905851273780575,0.10271403735206,0.115759475599761,0.123747972841823,0.0508917172129833,0.0543404623604933,0.0615956139335784,0.0699727499952853,0.0743626162528451,0.311337860951259,0.339160230629362,0.394315440475513,0.457863957332905,0.494961721226111,0.0446920167983523,0.0490610312821531,0.0586651071394894,0.0703937351232456,0.0777988156179018,4.34984162209015,4.52702792437823,4.90625596564689,5.30974976795682,5.52592361743635,0.30650681471817,0.322388606116334,0.355613817201847,0.390810595358376,0.410052673048864,0.0228077885559362,0.0247215345354514,0.028969850588241,0.0338430245749606,0.0369371800655062,0.327167166285066,0.354703634629837,0.417206793160722,0.494564034468127,0.549481004283298,0.196023324871155,0.218029466221869,0.262363250255071,0.312045739514613,0.341364464305675,0.212227168950418,0.233917956396076,0.276995910457922,0.326449246886419,0.35617786696666,31.3057544494631,32.3380045479198,34.3235573893294,36.4573333052783,37.598666597246,2027
0.227488848633718,0.250221728790177,0.30092275628859,0.361182788352905,0.397810417517432,0.203791528870987,0.222757415209872,0.264287958655561,0.312820432875927,0.34136623365012,0.203405514122788,0.225583770229547,0.270840834737502,0.32315235417773,0.352790159508202,0.341790446101883,0.386501025246717,0.477838027098694,0.586831440862264,0.656801320538609,9.55704604465198,10.2502670817827,11.6811763675706,13.2359922275177,14.2081677426779,2.47769262813804,2.66403394943201,3.05448751405485,3.49755934414888,3.75754140377359,0.758858706151757,0.824156829915446,0.956763356259983,1.11865879010769,1.21630305608201,0.422354024635345,0.456912338949477,0.53401858412451,0.622103548134416,0.676797409071415,1.7599050817898,1.93304297087154,2.32849529802143,2.78266669828187,3.06783255745912,1.50107356447749,1.69343644193642,2.07637455419842,2.52964730439864,2.81547877824913,0.315765937390128,0.338973152880362,0.390348073410898,0.450743952007935,0.490955248769219,1.56981235704972,1.68254492205877,1.91187235405249,2.17299157094042,2.33240712209208,0.280086208084429,0.299263501489743,0.338707198864858,0.383631082925246,0.410707787462843,2.41674818979665,2.56508131279482,2.89201601656114,3.24914241552285,3.45327685384402,0.0497833397125994,0.0650271219649317,0.0999372156338697,0.142771581719262,0.169787325343578,0.0829050969330462,0.0892345789254078,0.102238470403709,0.116587446660036,0.125423300030057,0.050478483901953,0.0543303156410441,0.0621109888388584,0.0713430466525574,0.0765711755939652,0.306317795758653,0.334508242701188,0.39585164997826,0.464802349689447,0.507222537861739,0.0432960649652732,0.0481452880439361,0.0585396669862134,0.0717135751448149,0.0797836479747953,4.25860489978746,4.45103117387296,4.85547295008559,5.29106819072386,5.53036701536802,0.30137679908928,0.318213356021188,0.355130468295873,0.393346979190422,0.415415127767428,0.0222192539566361,0.0242941558255921,0.0289555563323167,0.0343071364173492,0.0377783767037064,0.319964218563914,0.350390441837214,0.416482831973596,0.500133095792791,0.557923963418864,0.19290540254364,0.215246863617135,0.263638762878842,0.318125018321112,0.352439872709102,0.208103743168835,0.230304272958422,0.276954886172331,0.331361162989182,0.366105242576551,31.1675861925438,32.3314519930751,34.5276853399871,36.8607259389196,38.1752374305662,2028
0.22737872776873,0.252469816728551,0.306439997579833,0.373250401910392,0.41479540124181,0.201528536427768,0.22184887583565,0.266586712039966,0.319733580852729,0.351922349587635,0.198492763577031,0.223502238636638,0.272330438268662,0.328687953459301,0.360945392522226,0.329539677584195,0.37575203694591,0.475087306016116,0.590784084888891,0.664225475546447,9.46345503602723,10.1941857818648,11.7401854529,13.4643606458474,14.4871655762657,2.50246394163808,2.71070860854663,3.14481263689179,3.64511656917369,3.9352476643526,0.743092569572458,0.809827869848363,0.951200654840875,1.12676981405363,1.23902781227904,0.411837273405856,0.447684694945776,0.530907228124439,0.626623136137338,0.687593911982061,1.74746633576622,1.94050406523194,2.37375943571081,2.88102053978108,3.19414061084298,1.45189377480542,1.64515329256826,2.05175647370447,2.5409962654604,2.86258960245661,0.316300486853486,0.342286114769174,0.397883755123471,0.467258559847239,0.50985273156348,1.57477934011304,1.69905053017125,1.94996981482343,2.23889497564298,2.40942791405019,0.273866171481518,0.294275176382148,0.337011357274944,0.385464981328705,0.415920165488408,2.360913773993,2.53562996604754,2.87646333708887,3.26346401129427,3.48356043432685,0.0462489019873099,0.062502182798312,0.0973553337002886,0.143493507834414,0.170734185679694,0.0810395702989215,0.0877221930508612,0.101772784813946,0.117238064016725,0.126654643636869,0.0500673506596623,0.0542123862135028,0.0626124256553407,0.0726753049111683,0.0786394839260852,0.302248254264945,0.331778114345936,0.397156997231414,0.472234853843079,0.519341358670416,0.0422408001403857,0.0473533727458033,0.0583594244657236,0.0728452964286724,0.0822107780844192,4.16780509810637,4.37201231991909,4.80123869831388,5.27622279715679,5.53438505172741,0.29642301510772,0.314674105656305,0.3541935993332,0.396970792253645,0.420721007461515,0.0216723119055214,0.0239876288364617,0.0288279098415268,0.0347295663857956,0.0384770871861411,0.311212192014245,0.345630955947263,0.415299589405018,0.50481944214343,0.56566407092184,0.188633033472703,0.212576485118239,0.264164341306149,0.323822231139325,0.36171345329391,0.203134600458688,0.226486911128902,0.277194562006707,0.336138936545865,0.37422239846532,31.1056720719192,32.3241307712822,34.7012491824221,37.3070652181699,38.6768013484075,2029
0.226603086989798,0.252967403868771,0.311673124613798,0.383459763115924,0.429451902809668,0.19851161354372,0.221673170161462,0.269065602528373,0.326605141517687,0.362507363348793,0.194904279497071,0.221070576671786,0.273269184638945,0.333533678599855,0.36631848387135,0.317384655166485,0.366925598262589,0.468652358754121,0.592349935930586,0.670887522223062,9.33925593860034,10.1299987417296,11.7683809835789,13.6077411347153,14.7707969377781,2.52636505720776,2.75725999950382,3.23126128528675,3.77135464676632,4.12005499565595,0.727219785318047,0.796233066107086,0.945908424513567,1.13105956273909,1.24723527418171,0.400768302495381,0.44070387930044,0.526599386509093,0.629853079154323,0.693756130229711,1.74022834709362,1.95234512310883,2.41544898560633,2.96391180206044,3.31311453962123,1.4013711659436,1.60083203857026,2.02678528147731,2.53856147853786,2.87652726189489,0.317376956834377,0.345246612265749,0.406301808017787,0.481151151283643,0.529684663346939,1.58143918968979,1.71271800291588,1.98467871189978,2.30267151806279,2.49365643330442,0.267758756920578,0.290787349981789,0.335083395500097,0.38738526467017,0.418647681963334,2.32400039698208,2.49897505572393,2.86240783867963,3.27175900880975,3.52027417119685,0.0428854190924208,0.0591463447460028,0.0953559141315422,0.142933868065973,0.174393404327907,0.079311900136514,0.0864698126173435,0.100979208132931,0.117698763022823,0.127769789046295,0.0495259289623854,0.0540350436661974,0.063064436681448,0.0739587834093592,0.080134901095722,0.29883415501912,0.329573865481144,0.397922891472806,0.478451880135057,0.531024019273606,0.0415305154145027,0.0465804601122389,0.0582109302067779,0.0735939476403352,0.08337377384454,4.084721862204,4.29245931323841,4.74948029103803,5.25121675401253,5.52668655175486,0.290820446481364,0.310918518136398,0.352826265697666,0.39862027972017,0.42502155603486,0.0212208532394801,0.0235627300355164,0.0288491015916454,0.0351619581916838,0.0393442554089036,0.306052753202773,0.340915082933781,0.414303620405061,0.509151395698524,0.574871258307776,0.184327924897562,0.209393247025796,0.264519277151577,0.330092791798508,0.371724858849246,0.198977803790279,0.222525694845896,0.276415604308355,0.340322557263672,0.38087548800503,30.9989118831669,32.2844705571985,34.82772168852,37.5740677745429,39.155437533106,2030
0.226824359150827,0.254610245131401,0.316640644176131,0.394139954107625,0.443823039163235,0.196176577328009,0.221008178903656,0.271058880326889,0.332942680388799,0.37082876443241,0.192412179677408,0.219411989870095,0.274582346376098,0.336801541654461,0.371520361912403,0.30851556775999,0.357566452204526,0.464668628394578,0.596107068402802,0.679638163014452,9.21717200036051,10.0663855451806,11.79745702281,13.7885927513673,15.0668926257793,2.56187373514348,2.80225161460012,3.31107364164835,3.90400732452672,4.2676440879122,0.710389781827358,0.784561626640591,0.939131910489997,1.13072897192942,1.26206667592307,0.389683473347158,0.432536789191343,0.522420933183689,0.630532537883921,0.700269278134365,1.73680342102974,1.95823192376333,2.45997687539749,3.0495872031495,3.41177134975665,1.35521173460367,1.55118675863375,2.00070345708906,2.53568938100708,2.8891209086979,0.319058956666805,0.348874080194252,0.413543702265011,0.496744637505455,0.55137418339669,1.58831258315205,1.72861626508411,2.0197789208059,2.36074146237685,2.57674718219402,0.26358781106908,0.286181473335133,0.333182433189509,0.387755550442745,0.421028378599002,2.28480466483799,2.46395096247373,2.83978815432773,3.27180904542452,3.52805988768863,0.03906295690026,0.0562625824861167,0.093071937718614,0.142602354560525,0.17635233842082,0.0779423613312021,0.0849824661094756,0.100323239364124,0.117608735221116,0.128301629658205,0.0491789732270027,0.0537525956384833,0.0634099629333665,0.0751102927320028,0.0819885357787382,0.293059182703524,0.326261398856243,0.398687170130909,0.485444913292878,0.540941499847467,0.0405223414521355,0.0460413784279797,0.0579123712674324,0.0740940105121545,0.0848000764881375,3.9867942158189,4.21816125573445,4.68984506553651,5.22485669580506,5.52305373117189,0.286278669527412,0.306832132242807,0.351210405043725,0.400693712530157,0.427544220858362,0.0208580580299578,0.02326015515621,0.0287036097053373,0.0355484191316809,0.039726083288306,0.300019435912009,0.334520364010533,0.412608543056214,0.509840383217391,0.577870679043704,0.181539126747021,0.206801166417155,0.264741794455041,0.334559682775306,0.376616494299123,0.193184846871616,0.218811162038202,0.276094935719319,0.343201628617197,0.386570479305395,30.8297500148756,32.2002425183349,34.9310908486971,37.8908095320452,39.6325811930572,2031
0.225092864517647,0.255649151381663,0.321904076869026,0.403696261535976,0.459599390258317,0.194839364224524,0.219713321292618,0.272652407846407,0.338063140262703,0.379547362542138,0.18932542359384,0.217277639984425,0.274924464902331,0.340761904255794,0.381307100022208,0.296570498106474,0.346470414755608,0.460178444488889,0.599297520089382,0.693172400781982,9.13180652756386,9.98192147263298,11.8085601823862,13.910763963687,15.2411444281994,2.58801939719483,2.84292718704286,3.38864651939986,4.02588810274809,4.4312489660368,0.693104285588965,0.769817257304314,0.931476577216161,1.13840929133548,1.26961238755411,0.380116715944123,0.422016416772249,0.516798713577867,0.630916581853573,0.700628162530894,1.73079686744301,1.97195869704874,2.49993302529486,3.13226265381872,3.52162862891439,1.30101144096635,1.50877437189341,1.97152303596734,2.54219732255767,2.89189177735194,0.321173864026215,0.35114173166223,0.421429962666373,0.51023684470675,0.573427678424553,1.59407339654426,1.74271911350056,2.05290537421038,2.41744366139132,2.64121710816258,0.257420892390239,0.282464931129989,0.331576710505495,0.389099914262032,0.423466449407358,2.23871718708154,2.42993399661087,2.82084994583635,3.26866997428438,3.52683186003309,0.0364991823012101,0.0534961125478286,0.0908452160350741,0.143247592316369,0.178536544754895,0.0759192103281706,0.0835786691737329,0.0992595101875891,0.117688607795092,0.129029094635147,0.0487917719273551,0.0535859264278995,0.0638995283820039,0.0764960273246151,0.0841373477823174,0.290236751938909,0.321579075859022,0.398042572804971,0.490432783971387,0.547633510123619,0.0394018473706547,0.045240185813479,0.0577572270166873,0.0748104516297936,0.0866126686231779,3.90580966874025,4.14330080840583,4.63197830127941,5.19435524414716,5.50071742774557,0.280967221422628,0.303043211872185,0.348725604917354,0.401908297954672,0.432196965343257,0.0203540642572709,0.0229418998033372,0.0285699121973885,0.0357683314011506,0.0403890336329278,0.294754679609392,0.331175772359141,0.41032343226497,0.511166849346408,0.578778774835013,0.176412892614548,0.204483946176411,0.264798402134975,0.338604114778925,0.384151617726669,0.189809639528673,0.215903221697732,0.275403740636223,0.346336814919543,0.394943525856519,30.7340284281998,32.0992662234135,34.9851738768164,38.1217648536445,39.9560687361841,2032
